trustor,trustee,product_category,PDR,confidence,timestamp,PDR_normalized,confidence_normalized,friendshipness,interaction_count,total
557,15296,3,3,2,01/05/2010 07:00,0.5,0.25,0.001793722,1,0.751793722
557,15299,3,4,2,28/04/2010 07:00,0.75,0.25,0.000896861,1,1.000896861
557,9103,3,3,2,09/04/2010 07:00,0.5,0.25,0.000901713,1,0.750901713
557,15307,3,2,2,28/03/2010 07:00,0.25,0.25,0.000898473,1,0.500898473
557,15309,3,3,2,25/03/2010 07:00,0.5,0.25,0.001782531,1,0.751782531
557,15320,3,2,2,12/03/2010 07:00,0.25,0.25,0.00090009,1,0.50090009
557,15332,3,5,2,26/02/2010 07:00,1.0,0.25,0.002636204,1,1.252636204
557,15339,3,2,2,19/02/2010 07:00,0.25,0.25,0.000901713,1,0.500901713
557,15352,3,3,2,30/01/2010 07:00,0.5,0.25,0.000897666,1,0.750897666
557,15364,3,4,2,22/01/2010 07:00,0.75,0.25,0.001798561,1,1.001798561
557,15368,3,4,2,17/01/2010 07:00,0.75,0.25,0.002617801,1,1.002617801
557,15375,3,3,2,04/01/2010 07:00,0.5,0.25,0.000896861,1,0.750896861
557,15381,3,4,2,02/01/2010 07:00,0.75,0.25,0.003587444,1,1.003587444
557,15385,3,4,2,29/12/2009 07:00,0.75,0.25,0.000900901,1,1.000900901
557,15392,3,2,2,26/12/2009 07:00,0.25,0.25,0.002622378,1,0.502622378
557,15394,3,4,2,24/12/2009 07:00,0.75,0.25,0.0102827763496143,1,1.0102827763496143
557,7664,3,4,2,24/12/2009 07:00,0.75,0.25,0.000898473,1,1.000898473
557,15408,3,4,2,13/12/2009 07:00,0.75,0.25,0.00090009,1,1.00090009
557,15422,3,4,2,27/11/2009 07:00,0.75,0.25,0.000900901,1,1.000900901
557,3567,3,4,2,16/11/2009 07:00,0.75,0.25,0.005212858,1,1.005212858
557,15441,3,4,2,03/11/2009 07:00,0.75,0.25,0.000896057,1,1.000896057
557,15443,3,3,2,01/11/2009 07:00,0.5,0.25,0.000881057,1,0.750881057
557,15452,3,2,2,23/10/2009 07:00,0.25,0.25,0.000901713,1,0.500901713
557,15456,3,4,2,16/10/2009 07:00,0.75,0.25,0.000901713,1,1.000901713
557,15464,3,4,2,06/10/2009 07:00,0.75,0.25,0.001788909,1,1.001788909
557,15484,3,4,2,25/08/2009 07:00,0.75,0.25,0.00088968,1,1.00088968
557,15490,3,3,2,21/08/2009 07:00,0.5,0.25,0.004306632,1,0.754306632
557,15496,3,3,2,08/08/2009 07:00,0.5,0.25,0.001749781,1,0.751749781
557,15504,3,4,2,26/07/2009 07:00,0.75,0.25,0.002664298,1,1.002664298
557,15511,3,3,2,15/07/2009 07:00,0.5,0.25,0.000900901,1,0.750900901
557,15517,3,3,2,07/07/2009 07:00,0.5,0.25,0.00179051,1,0.75179051
557,12424,3,2,2,06/07/2009 07:00,0.25,0.25,0.001743679,1,0.501743679
557,12765,3,3,2,25/06/2009 07:00,0.5,0.25,0.001796945,1,0.751796945
557,15525,3,4,2,19/06/2009 07:00,0.75,0.25,0.000896861,1,1.000896861
557,15532,3,2,2,08/06/2009 07:00,0.25,0.25,0.004413063,1,0.504413063
557,15543,3,4,2,22/05/2009 07:00,0.75,0.25,0.001793722,1,1.001793722
557,15552,3,4,2,09/05/2009 07:00,0.75,0.25,0.000897666,1,1.000897666
557,12440,3,5,2,24/03/2009 07:00,1.0,0.25,0.000901713,1,1.250901713
557,15574,3,4,2,15/03/2009 07:00,0.75,0.25,0.001796945,1,1.001796945
557,15576,3,4,2,11/03/2009 07:00,0.75,0.25,0.000892857,1,1.000892857
557,15578,3,5,2,07/03/2009 07:00,1.0,0.25,0.000897666,1,1.250897666
557,15581,3,4,2,25/02/2009 07:00,0.75,0.25,0.000900901,1,1.000900901
557,14053,3,3,2,17/02/2009 07:00,0.5,0.25,0.0139643134212567,1,0.7639643134212567
557,15592,3,5,2,26/01/2009 07:00,1.0,0.25,0.003367003,1,1.253367003
557,15595,3,2,2,22/01/2009 07:00,0.25,0.25,0.000901713,1,0.500901713
557,15607,3,5,2,31/12/2008 07:00,1.0,0.25,0.000900901,1,1.250900901
557,15608,3,2,2,30/12/2008 07:00,0.25,0.25,0.000898473,1,0.500898473
557,15609,3,4,2,30/12/2008 07:00,0.75,0.25,0.001796945,1,1.001796945
557,13377,3,3,2,28/12/2008 07:00,0.5,0.25,0.00090009,1,0.75090009
557,15613,3,4,2,27/12/2008 07:00,0.75,0.25,0.000897666,1,1.000897666
557,15627,3,3,2,02/12/2008 07:00,0.5,0.25,0.000888099,1,0.750888099
557,12688,3,4,2,17/11/2008 07:00,0.75,0.25,0.001803427,1,1.001803427
557,15655,3,4,2,06/10/2008 07:00,0.75,0.25,0.000900901,1,1.000900901
557,15657,3,4,2,23/09/2008 07:00,0.75,0.25,0.002688172,1,1.002688172
557,15659,3,5,2,17/09/2008 07:00,1.0,0.25,0.001771479,1,1.251771479
557,15661,3,4,2,10/09/2008 07:00,0.75,0.25,0.000898473,1,1.000898473
557,15662,3,4,2,04/09/2008 07:00,0.75,0.25,0.0181086519114688,1,1.0181086519114688
557,133,3,4,2,20/06/2008 07:00,0.75,0.25,0.002643172,1,1.002643172
557,15735,3,4,2,27/05/2008 07:00,0.75,0.25,0.002307692,1,1.002307692
557,12475,3,2,2,25/05/2008 07:00,0.25,0.25,0.00179051,1,0.50179051
557,15737,3,4,2,22/05/2008 07:00,0.75,0.25,0.003561888,1,1.003561888
557,2546,3,4,2,08/05/2008 07:00,0.75,0.25,0.000897666,1,1.000897666
557,15746,3,2,2,07/05/2008 07:00,0.25,0.25,0.00178731,1,0.50178731
557,15751,3,4,2,03/05/2008 07:00,0.75,0.25,0.005199307,1,1.005199307
557,15775,3,5,2,07/04/2008 07:00,1.0,0.25,0.000896861,1,1.250896861
557,15807,3,4,2,17/03/2008 07:00,0.75,0.25,0.00090009,1,1.00090009
557,15827,3,3,2,29/02/2008 07:00,0.5,0.25,0.0289532293986636,1,0.7789532293986636
557,15832,3,5,2,28/02/2008 07:00,1.0,0.25,0.002654867,1,1.252654867
557,13340,3,5,2,20/02/2008 07:00,1.0,0.25,0.001760563,1,1.251760563
557,15850,3,3,2,17/02/2008 07:00,0.5,0.25,0.002647838,1,0.752647838
557,15865,3,5,2,09/02/2008 07:00,1.0,0.25,0.000900901,1,1.250900901
557,15868,3,4,2,07/02/2008 07:00,0.75,0.25,0.000895255,1,1.000895255
557,15872,3,5,2,05/02/2008 07:00,1.0,0.25,0.000899281,1,1.250899281
557,6125,3,4,2,30/01/2008 07:00,0.75,0.25,0.00090009,1,1.00090009
557,15887,3,4,2,27/01/2008 07:00,0.75,0.25,0.000900901,1,1.000900901
557,15888,3,2,2,26/01/2008 07:00,0.25,0.25,0.00090009,1,0.50090009
557,15895,3,4,2,22/01/2008 07:00,0.75,0.25,0.000894454,1,1.000894454
557,12950,3,5,2,19/01/2008 07:00,1.0,0.25,0.005212858,1,1.255212858
557,15899,3,4,2,18/01/2008 07:00,0.75,0.25,0.000901713,1,1.000901713
557,15911,3,4,2,14/01/2008 07:00,0.75,0.25,0.001795332,1,1.001795332
557,15912,3,4,2,12/01/2008 07:00,0.75,0.25,0.000898473,1,1.000898473
557,13367,3,4,2,09/01/2008 07:00,0.75,0.25,0.000884173,1,1.000884173
557,15930,3,5,2,02/01/2008 07:00,1.0,0.25,0.004464286,1,1.254464286
557,15940,3,2,2,30/12/2007 07:00,0.25,0.25,0.002595156,1,0.502595156
557,15943,3,5,2,28/12/2007 07:00,1.0,0.25,0.001762115,1,1.251762115
557,1899,3,5,2,18/12/2007 07:00,1.0,0.25,0.002638522,1,1.252638522
557,15955,3,5,2,16/12/2007 07:00,1.0,0.25,0.001757469,1,1.251757469
557,15957,3,5,2,14/12/2007 07:00,1.0,0.25,0.000900901,1,1.250900901
557,15965,3,4,2,10/12/2007 07:00,0.75,0.25,0.002633889,1,1.002633889
557,15970,3,3,2,08/12/2007 07:00,0.5,0.25,0.000896861,1,0.750896861
557,13505,3,5,2,02/12/2007 07:00,1.0,0.25,0.0159090909090909,1,1.2659090909090909
557,15982,3,4,2,02/12/2007 07:00,0.75,0.25,0.000898473,1,1.000898473
557,3352,3,5,2,28/11/2007 07:00,1.0,0.25,0.003568243,1,1.253568243
557,15995,3,4,2,15/11/2007 07:00,0.75,0.25,0.00090009,1,1.00090009
557,16001,3,4,2,02/11/2007 07:00,0.75,0.25,0.00088968,1,1.00088968
557,16007,3,3,2,22/10/2007 07:00,0.5,0.25,0.000897666,1,0.750897666
557,16014,3,4,2,10/10/2007 07:00,0.75,0.25,0.002688172,1,1.002688172
557,16017,3,4,2,03/10/2007 07:00,0.75,0.25,0.000895255,1,1.000895255
557,16024,3,5,2,24/09/2007 07:00,1.0,0.25,0.007824726,1,1.257824726
557,16030,3,2,2,17/09/2007 07:00,0.25,0.25,0.000893655,1,0.500893655
557,16031,3,4,2,14/09/2007 07:00,0.75,0.25,0.000894454,1,1.000894454
557,16033,3,4,2,08/09/2007 07:00,0.75,0.25,0.000896861,1,1.000896861
557,16035,3,4,2,06/09/2007 07:00,0.75,0.25,0.000900901,1,1.000900901
557,16037,3,5,2,03/09/2007 07:00,1.0,0.25,0.000892857,1,1.250892857
557,16039,3,2,2,30/08/2007 07:00,0.25,0.25,0.001784121,1,0.501784121
557,16045,3,3,2,23/08/2007 07:00,0.5,0.25,0.00180018,1,0.75180018
557,16047,3,3,2,20/08/2007 07:00,0.5,0.25,0.002678571,1,0.752678571
557,16051,3,2,2,10/08/2007 07:00,0.25,0.25,0.001788909,1,0.501788909
557,16062,3,4,2,24/07/2007 07:00,0.75,0.25,0.001803427,1,1.001803427
557,16070,3,2,2,15/07/2007 07:00,0.25,0.25,0.009556907,1,0.509556907
557,16079,3,4,2,03/07/2007 07:00,0.75,0.25,0.00088574,1,1.00088574
557,16081,3,2,2,01/07/2007 07:00,0.25,0.25,0.000900901,1,0.500900901
557,16085,3,3,2,23/06/2007 07:00,0.5,0.25,0.003558719,1,0.753558719
557,1424,3,4,2,17/06/2007 07:00,0.75,0.25,0.000900901,1,1.000900901
557,16089,3,2,2,16/06/2007 07:00,0.25,0.25,0.000898473,1,0.500898473
557,16096,3,4,2,04/06/2007 07:00,0.75,0.25,0.00949094,1,1.00949094
557,16110,3,2,2,19/05/2007 07:00,0.25,0.25,0.001793722,1,0.501793722
557,13328,3,4,2,16/05/2007 07:00,0.75,0.25,0.000896057,1,1.000896057
557,16114,3,2,2,14/05/2007 07:00,0.25,0.25,0.000894454,1,0.500894454
557,16130,3,3,2,23/04/2007 07:00,0.5,0.25,0.000899281,1,0.750899281
557,16136,3,5,2,10/04/2007 07:00,1.0,0.25,0.000897666,1,1.250897666
557,16139,3,4,2,08/04/2007 07:00,0.75,0.25,0.003536693,1,1.003536693
557,16141,3,5,2,31/03/2007 07:00,1.0,0.25,0.00090009,1,1.25090009
557,16153,3,4,2,28/03/2007 07:00,0.75,0.25,0.000897666,1,1.000897666
557,16165,3,4,2,22/03/2007 07:00,0.75,0.25,0.000899281,1,1.000899281
557,16172,3,4,2,19/03/2007 07:00,0.75,0.25,0.000899281,1,1.000899281
557,16177,3,2,2,18/03/2007 07:00,0.25,0.25,0.001793722,1,0.501793722
557,16182,3,2,2,15/03/2007 07:00,0.25,0.25,0.002671416,1,0.502671416
557,16186,3,4,2,11/03/2007 07:00,0.75,0.25,0.000894454,1,1.000894454
557,16190,3,3,2,09/03/2007 07:00,0.5,0.25,0.000899281,1,0.750899281
557,16191,3,5,2,08/03/2007 07:00,1.0,0.25,0.001801802,1,1.251801802
557,16203,3,3,2,03/03/2007 07:00,0.5,0.25,0.00090009,1,0.75090009
557,16204,3,5,2,02/03/2007 07:00,1.0,0.25,0.009466437,1,1.259466437
557,12845,3,5,2,22/02/2007 07:00,1.0,0.25,0.000899281,1,1.250899281
557,16216,3,5,2,03/02/2007 07:00,1.0,0.25,0.000899281,1,1.250899281
557,16227,3,4,2,09/01/2007 07:00,0.75,0.25,0.003558719,1,1.003558719
557,16230,3,5,2,02/01/2007 07:00,1.0,0.25,0.002572899,1,1.252572899
557,16242,3,4,2,15/12/2006 07:00,0.75,0.25,0.003542958,1,1.003542958
557,16257,3,5,2,28/11/2006 07:00,1.0,0.25,0.000897666,1,1.250897666
557,3950,3,5,2,23/11/2006 07:00,1.0,0.25,0.002690583,1,1.252690583
557,16293,3,2,2,23/09/2006 07:00,0.25,0.25,0.000900901,1,0.500900901
557,16309,3,2,2,19/08/2006 07:00,0.25,0.25,0.000892061,1,0.500892061
557,16312,3,5,2,13/08/2006 07:00,1.0,0.25,0.000900901,1,1.250900901
557,16318,3,4,2,02/08/2006 07:00,0.75,0.25,0.001774623,1,1.001774623
557,12473,3,4,2,17/07/2006 07:00,0.75,0.25,0.000898473,1,1.000898473
557,16329,3,4,2,16/07/2006 07:00,0.75,0.25,0.002557545,1,1.002557545
557,16352,3,5,2,07/06/2006 07:00,1.0,0.25,0.00178731,1,1.25178731
557,2511,3,5,2,16/05/2006 07:00,1.0,0.25,0.000900901,1,1.250900901
557,16373,3,4,2,08/04/2006 07:00,0.75,0.25,0.01789549,1,1.01789549
557,16386,3,3,2,22/03/2006 07:00,0.5,0.25,0.000897666,1,0.750897666
557,16392,3,4,2,09/03/2006 07:00,0.75,0.25,0.000896861,1,1.000896861
557,12877,3,4,2,26/02/2006 07:00,0.75,0.25,0.001777778,1,1.001777778
557,16406,3,3,2,14/02/2006 07:00,0.5,0.25,0.006018917,1,0.756018917
557,16432,3,5,2,26/12/2005 07:00,1.0,0.25,0.003505697,1,1.253505697
557,16438,3,3,2,02/12/2005 07:00,0.5,0.25,0.002676182,1,0.752676182
557,16451,3,5,2,23/10/2005 07:00,1.0,0.25,0.000892061,1,1.250892061
557,16462,3,5,2,16/07/2005 07:00,1.0,0.25,0.003481288,1,1.253481288
557,16477,3,4,2,28/05/2005 07:00,0.75,0.25,0.001782531,1,1.001782531
557,16493,3,5,2,17/04/2005 07:00,1.0,0.25,0.000899281,1,1.250899281
557,16496,3,3,2,16/04/2005 07:00,0.5,0.25,0.000895255,1,0.750895255
557,10170,3,5,2,13/04/2005 07:00,1.0,0.25,0.003499563,1,1.253499563
557,2366,3,2,2,28/03/2005 07:00,0.25,0.25,0.000901713,1,0.500901713
557,4423,3,4,2,07/03/2005 07:00,0.75,0.25,0.000891266,1,1.000891266
557,16515,3,4,2,17/02/2005 07:00,0.75,0.25,0.001771479,1,1.001771479
557,16535,3,2,2,20/01/2005 07:00,0.25,0.25,0.000896861,1,0.500896861
557,16551,3,5,2,02/01/2005 07:00,1.0,0.25,0.001795332,1,1.251795332
557,16573,3,4,2,20/11/2004 07:00,0.75,0.25,0.000879507,1,1.000879507
557,16584,3,2,2,22/10/2004 07:00,0.25,0.25,0.000896057,1,0.500896057
557,16587,3,4,2,16/10/2004 07:00,0.75,0.25,0.002690583,1,1.002690583
557,16617,3,4,2,24/07/2004 07:00,0.75,0.25,0.001792115,1,1.001792115
557,16618,3,4,2,24/07/2004 07:00,0.75,0.25,0.004456328,1,1.004456328
557,16620,3,4,2,20/07/2004 07:00,0.75,0.25,0.001796945,1,1.001796945
557,16621,3,3,2,18/07/2004 07:00,0.5,0.25,0.000893655,1,0.750893655
557,8045,3,4,2,26/06/2004 07:00,0.75,0.25,0.000900901,1,1.000900901
557,490,3,4,2,16/05/2004 07:00,0.75,0.25,0.005328597,1,1.005328597
557,16637,3,3,2,13/05/2004 07:00,0.5,0.25,0.000900901,1,0.750900901
557,9433,3,2,2,11/04/2004 07:00,0.25,0.25,0.000900901,1,0.500900901
557,10228,3,4,2,30/03/2004 07:00,0.75,0.25,0.002676182,1,1.002676182
557,16648,3,4,2,29/03/2004 07:00,0.75,0.25,0.003561888,1,1.003561888
557,16654,3,4,2,12/03/2004 07:00,0.75,0.25,0.000896057,1,1.000896057
557,16656,3,5,2,05/03/2004 07:00,1.0,0.25,0.002654867,1,1.252654867
557,16658,3,5,2,26/02/2004 07:00,1.0,0.25,0.00090009,1,1.25090009
557,16663,3,5,2,16/02/2004 07:00,1.0,0.25,0.000895255,1,1.250895255
557,16669,3,5,2,18/01/2004 07:00,1.0,0.25,0.002633889,1,1.252633889
557,16684,3,4,2,29/11/2003 07:00,0.75,0.25,0.002678571,1,1.002678571
557,16689,3,4,2,16/11/2003 07:00,0.75,0.25,0.002659574,1,1.002659574
557,3313,3,5,2,20/09/2003 07:00,1.0,0.25,0.001762115,1,1.251762115
557,16727,3,3,2,03/08/2003 07:00,0.5,0.25,0.000894454,1,0.750894454
557,16729,3,5,2,27/07/2003 07:00,1.0,0.25,0.000897666,1,1.250897666
557,16734,3,5,2,20/07/2003 07:00,1.0,0.25,0.000900901,1,1.250900901
557,16737,3,3,2,19/07/2003 07:00,0.5,0.25,0.000900901,1,0.750900901
557,16760,3,4,2,15/05/2003 07:00,0.75,0.25,0.000899281,1,1.000899281
557,16762,3,3,2,10/05/2003 07:00,0.5,0.25,0.006700168,1,0.756700168
557,16764,3,4,2,02/05/2003 07:00,0.75,0.25,0.000894454,1,1.000894454
557,16765,3,5,2,29/04/2003 07:00,1.0,0.25,0.000896861,1,1.250896861
557,16772,3,4,2,06/04/2003 07:00,0.75,0.25,0.001788909,1,1.001788909
557,16774,3,3,2,01/04/2003 07:00,0.5,0.25,0.000859107,1,0.750859107
557,16776,3,3,2,23/03/2003 07:00,0.5,0.25,0.000899281,1,0.750899281
557,16789,3,3,2,07/03/2003 07:00,0.5,0.25,0.002568493,1,0.752568493
557,16801,3,4,2,24/02/2003 07:00,0.75,0.25,0.012163336,1,1.012163336
557,9540,3,5,2,07/02/2003 07:00,1.0,0.25,0.000899281,1,1.250899281
557,13697,3,3,2,01/02/2003 07:00,0.5,0.25,0.000897666,1,0.750897666
557,16812,3,5,2,24/01/2003 07:00,1.0,0.25,0.00088574,1,1.25088574
557,16816,3,4,2,20/01/2003 07:00,0.75,0.25,0.000887311,1,1.000887311
557,16826,3,5,2,29/12/2002 07:00,1.0,0.25,0.002657219,1,1.252657219
557,350,3,4,2,19/12/2002 07:00,0.75,0.25,0.000896861,1,1.000896861
557,16829,3,4,2,07/12/2002 07:00,0.75,0.25,0.000901713,1,1.000901713
557,16832,3,4,2,01/12/2002 07:00,0.75,0.25,0.003571429,1,1.003571429
557,2389,3,4,2,17/11/2002 07:00,0.75,0.25,0.002688172,1,1.002688172
557,16840,3,5,2,06/11/2002 07:00,1.0,0.25,0.000876424,1,1.250876424
557,16841,3,4,2,03/11/2002 07:00,0.75,0.25,0.000899281,1,1.000899281
557,4107,3,5,2,26/10/2002 07:00,1.0,0.25,0.003587444,1,1.253587444
557,16844,3,2,2,23/10/2002 07:00,0.25,0.25,0.002647838,1,0.502647838
557,16871,3,3,2,07/09/2002 07:00,0.5,0.25,0.005957447,1,0.755957447
557,16876,3,4,2,30/08/2002 07:00,0.75,0.25,0.001780944,1,1.001780944
557,16881,3,3,2,22/08/2002 07:00,0.5,0.25,0.010733453,1,0.760733453
557,16882,3,4,2,20/08/2002 07:00,0.75,0.25,0.000901713,1,1.000901713
557,16898,3,2,2,22/07/2002 07:00,0.25,0.25,0.003561888,1,0.503561888
557,16899,3,4,2,16/07/2002 07:00,0.75,0.25,0.001798561,1,1.001798561
557,16904,3,5,2,10/07/2002 07:00,1.0,0.25,0.003505697,1,1.253505697
557,13798,3,5,2,28/06/2002 07:00,1.0,0.25,0.001779359,1,1.251779359
557,16909,3,3,2,19/06/2002 07:00,0.5,0.25,0.000894454,1,0.750894454
557,16910,3,2,2,16/06/2002 07:00,0.25,0.25,0.000897666,1,0.500897666
557,16918,3,5,2,03/06/2002 07:00,1.0,0.25,0.000866551,1,1.250866551
557,16920,3,3,2,24/05/2002 07:00,0.5,0.25,0.000901713,1,0.750901713
557,13511,3,3,2,18/05/2002 07:00,0.5,0.25,0.000901713,1,0.750901713
557,16929,3,3,2,12/04/2002 07:00,0.5,0.25,0.019538188277087,1,0.769538188277087
557,16934,3,3,2,15/03/2002 07:00,0.5,0.25,0.00090009,1,0.75090009
557,13263,3,4,2,16/10/2001 07:00,0.75,0.25,0.000884956,1,1.000884956
557,16969,3,5,2,04/09/2001 07:00,1.0,0.25,0.000892061,1,1.250892061
557,16984,3,3,2,24/07/2001 07:00,0.5,0.25,0.000900901,1,0.750900901
557,16986,3,5,2,21/07/2001 07:00,1.0,0.25,0.000897666,1,1.250897666
557,10534,3,5,2,27/06/2001 07:00,1.0,0.25,0.000897666,1,1.250897666
557,13386,3,5,2,27/05/2001 07:00,1.0,0.25,0.000898473,1,1.250898473
557,17013,3,5,2,01/05/2001 07:00,1.0,0.25,0.00160901,1,1.25160901
561,5396,3,4,2,29/07/2005 07:00,0.75,0.25,0.009090909,1,1.009090909
561,17109,3,5,2,20/09/2002 07:00,1.0,0.25,0.009090909,1,1.259090909
561,17110,3,2,2,19/09/2002 07:00,0.25,0.25,0.077380952,1,0.577380952
561,17119,3,4,2,10/09/2002 07:00,0.75,0.25,0.0176991150442477,1,1.0176991150442476
561,8248,3,3,2,24/08/2002 07:00,0.5,0.25,0.026548673,1,0.776548673
561,17131,3,2,2,06/08/2002 07:00,0.25,0.25,0.009090909,1,0.509090909
561,17134,3,5,2,01/06/2002 07:00,1.0,0.25,0.009009009,1,1.259009009
561,17147,3,3,2,28/03/2002 07:00,0.5,0.25,0.008849558,1,0.758849558
561,8653,3,4,2,27/03/2002 07:00,0.75,0.25,0.008849558,1,1.008849558
561,3549,3,3,2,17/01/2002 07:00,0.5,0.25,0.019607843,1,0.769607843
561,17156,3,3,2,08/01/2002 07:00,0.5,0.25,0.024590164,1,0.774590164
561,17165,3,4,2,11/12/2001 07:00,0.75,0.25,0.008928571,1,1.008928571
561,17175,3,4,2,31/08/2001 07:00,0.75,0.25,0.021390374,1,1.021390374
561,17193,3,2,2,18/07/2001 07:00,0.25,0.25,0.009090909,1,0.509090909
561,5773,3,3,2,07/07/2001 07:00,0.5,0.25,0.008695652,1,0.758695652
561,17196,3,2,2,21/06/2001 07:00,0.25,0.25,0.008695652,1,0.508695652
561,17202,3,2,2,23/05/2001 07:00,0.25,0.25,0.008928571,1,0.508928571
561,10679,3,2,2,23/03/2001 07:00,0.25,0.25,0.007874016,1,0.507874016
561,4396,3,2,2,19/03/2001 07:00,0.25,0.25,0.008928571,1,0.508928571
561,6058,3,5,2,23/12/2000 07:00,1.0,0.25,0.008130081,1,1.258130081
561,1,3,2,2,06/11/2000 07:00,0.25,0.25,0.0172413793103448,1,0.5172413793103448
561,14218,3,4,2,29/08/2000 07:00,0.75,0.25,0.006802721,1,1.006802721
565,10463,3,3,2,06/07/2000 07:00,0.5,0.25,0.05,1,0.8
565,2490,3,4,2,19/02/2000 07:00,0.75,0.25,0.0127388535031847,1,1.0127388535031847
566,17470,3,5,2,14/02/2000 07:00,1.0,0.25,0.1,1,1.35
575,3542,3,5,2,07/02/2000 07:00,1.0,0.25,0.1428571428571428,1,1.3928571428571428
635,1899,3,5,2,27/10/2000 07:00,1.0,0.25,0.026315789,1,1.276315789
649,1,3,3,3,08/11/2000 07:00,0.5,0.5,0.076923077,1,1.076923077
658,17130,3,5,3,28/08/2002 07:00,1.0,0.5,0.025641026,1,1.525641026
658,11873,3,5,2,16/07/2002 07:00,1.0,0.25,0.018181818,1,1.268181818
668,13,3,4,2,05/01/2001 07:00,0.75,0.25,0.0588235294117647,1,1.0588235294117647
704,19500,3,4,2,03/10/2010 07:00,0.75,0.25,0.0158730158730158,1,1.0158730158730158
704,19543,3,4,2,16/06/2008 07:00,0.75,0.25,0.0114942528735632,2,1.011494252873563
704,19543,3,5,2,11/05/2008 07:00,1.0,0.25,0.0114942528735632,2,1.261494252873563
706,2495,3,4,2,16/03/2001 07:00,0.75,0.25,0.090909091,1,1.0909090909999999
762,12423,3,4,2,10/06/2002 07:00,0.75,0.25,0.0217391304347826,1,1.0217391304347827
762,4541,3,4,2,22/04/2000 07:00,0.75,0.25,0.048780488,1,1.048780488
762,829,3,5,2,05/03/2000 07:00,1.0,0.25,0.036363636,1,1.286363636
771,5684,3,4,2,04/06/2001 07:00,0.75,0.25,0.0277777777777777,1,1.0277777777777777
771,14633,3,4,2,04/06/2001 07:00,0.75,0.25,0.0222222222222222,1,1.0222222222222221
771,21448,3,4,2,02/02/2001 07:00,0.75,0.25,0.0131004366812227,1,1.0131004366812226
771,15316,3,2,2,14/09/2000 07:00,0.25,0.25,0.025,1,0.525
771,117,3,5,2,26/05/2000 07:00,1.0,0.25,0.028571429,1,1.278571429
771,4541,3,3,2,10/05/2000 07:00,0.5,0.25,0.081081081,1,0.831081081
771,4313,3,5,2,21/03/2000 07:00,1.0,0.25,0.0277777777777777,1,1.2777777777777777
771,4493,3,2,3,10/01/2000 07:00,0.25,0.5,0.040816327,1,0.790816327
779,13294,3,4,2,18/12/2000 07:00,0.75,0.25,0.055555556,1,1.055555556
796,21900,3,3,2,20/03/2010 07:00,0.5,0.25,0.002754821,1,0.752754821
796,21929,3,5,2,27/01/2010 07:00,1.0,0.25,0.012631579,1,1.262631579
796,21934,3,3,2,22/01/2010 07:00,0.5,0.25,0.002739726,1,0.752739726
796,21938,3,5,2,18/01/2010 07:00,1.0,0.25,0.007075472,1,1.257075472
796,21948,3,4,2,01/01/2010 07:00,0.75,0.25,0.002717391,1,1.002717391
796,21957,3,4,2,15/12/2009 07:00,0.75,0.25,0.0198675496688741,1,1.019867549668874
796,21975,3,5,2,30/11/2009 07:00,1.0,0.25,0.002610966,1,1.252610966
796,21989,3,5,2,28/10/2009 07:00,1.0,0.25,0.002739726,1,1.252739726
796,21997,3,4,2,14/10/2009 07:00,0.75,0.25,0.002702703,1,1.002702703
796,22016,3,4,2,14/09/2009 07:00,0.75,0.25,0.00265252,1,1.00265252
796,22029,3,3,2,31/08/2009 07:00,0.5,0.25,0.002680965,1,0.752680965
796,11196,3,4,2,26/07/2009 07:00,0.75,0.25,0.002695418,1,1.002695418
796,22047,3,4,2,23/07/2009 07:00,0.75,0.25,0.005420054,1,1.005420054
796,22048,3,5,2,23/07/2009 07:00,1.0,0.25,0.0129198966408268,1,1.2629198966408268
796,10122,3,5,2,20/07/2009 07:00,1.0,0.25,0.002739726,1,1.252739726
796,12764,3,3,2,02/07/2009 07:00,0.5,0.25,0.007575758,1,0.757575758
796,22064,3,3,2,09/06/2009 07:00,0.5,0.25,0.004728132,1,0.754728132
796,22079,3,4,2,19/05/2009 07:00,0.75,0.25,0.002610966,1,1.002610966
796,22084,3,4,2,12/05/2009 07:00,0.75,0.25,0.002724796,1,1.002724796
796,1426,3,5,2,05/03/2009 07:00,1.0,0.25,0.007326007,1,1.257326007
796,22111,3,5,2,19/02/2009 07:00,1.0,0.25,0.002645503,1,1.252645503
796,22113,3,2,2,16/02/2009 07:00,0.25,0.25,0.00234192,1,0.50234192
796,22115,3,3,2,10/02/2009 07:00,0.5,0.25,0.002680965,1,0.752680965
796,22116,3,4,2,05/02/2009 07:00,0.75,0.25,0.002544529,1,1.002544529
796,12778,3,4,2,28/12/2008 07:00,0.75,0.25,0.002392344,1,1.002392344
796,22143,3,2,2,23/12/2008 07:00,0.25,0.25,0.005050505,1,0.505050505
796,12784,3,5,2,08/12/2008 07:00,1.0,0.25,0.015075377,1,1.265075377
796,19493,3,4,2,06/10/2008 07:00,0.75,0.25,0.002688172,1,1.002688172
796,7983,3,5,2,25/09/2008 07:00,1.0,0.25,0.005102041,1,1.255102041
798,5136,3,3,2,31/01/2001 07:00,0.5,0.25,0.019607843,1,0.769607843
798,1,3,3,2,03/11/2000 07:00,0.5,0.25,0.039215686,1,0.789215686
798,1899,3,4,2,18/10/2000 07:00,0.75,0.25,0.0133333333333333,1,1.0133333333333332
